dst_port,tot_fwd_pkts,flow_byts_s,fwd_header_len,fwd_pkts_s,pkt_len_max,pkt_len_mean,pkt_size_avg,subflow_fwd_pkts,init_bwd_win_byts
2178,1,122.334179842167,20,1.09226946287649,58,56.0,56.0,1,0
1725,1,2641.32254793293,20,23.5832370351154,58,56.0,56.0,1,0
443,8,188679.245283019,160,277.980471871851,2974,319.411764705882,319.411764705882,8,65535
1416,1,114.773501667802,20,1.02476340774824,58,56.0,56.0,1,0
80,15,171.125246319774,300,2.06673002801659,54,54.0,54.0,15,0
53,1,391.5914633061,8,2.22495149605739,96,88.0,88.0,1,0
2419,1,4221.31765415347,20,37.6903361977989,58,56.0,56.0,1,0
80,11,135.634834604779,220,1.72683238501455,54,54.0,54.0,11,0
4088,1,1977.78523371417,20,17.6587967295908,58,56.0,56.0,1,0
443,4,10197.866111253,80,78.5962706069597,93,64.875,64.875,4,65535
664,1,127.177777500207,20,1.13551587053756,58,56.0,56.0,1,0
80,12,126.164686971393,240,1.6492115943973,54,54.0,54.0,12,0
443,2,56137.7245508982,40,374.251497005988,93,75.0,75.0,2,65535
443,47,252898.74419536,940,112.040277287767,6054,1128.60638297872,1128.60638297872,47,65535
443,19,15113.1372736988,152,6.74598525114593,1494,773.927272727273,773.927272727273,19,0
80,12,97.5262447940852,240,1.20402771350722,54,54.0,54.0,12,0
1682,1,2524.17119289626,20,22.5372427937166,58,56.0,56.0,1,0
53,1,67859.346082665,8,154.225786551511,365,220.0,220.0,1,0
2690,1,2310.13572047358,20,20.6262117899427,58,56.0,56.0,1,0
3807,1,124.863430622756,20,1.11485205913175,58,56.0,56.0,1,0
1596,1,2485.57478917,20,22.1926320461607,58,56.0,56.0,1,0
261,1,2168.23153615333,20,19.3592101442261,58,56.0,56.0,1,0
1644,1,3802.02321949895,20,33.9466358883835,58,56.0,56.0,1,0
80,14,48.6492363441737,280,0.573307499005414,54,54.0,54.0,14,0
4408,1,2440.45932930948,20,21.7898154402632,58,56.0,56.0,1,0
80,14,156.222167760291,280,1.92866873778137,54,54.0,54.0,14,0
80,13,103.191286069176,260,1.30749192875175,54,54.0,54.0,13,0
443,9,8409.12617500456,180,8.16684316122165,2870,487.736842105263,487.736842105263,9,65535
3875,1,1432.31664428672,20,12.7885414668457,58,56.0,56.0,1,0
443,9,28321.9735441319,180,27.5327027324678,2974,487.263157894737,487.263157894737,9,65535
80,12,141.312173052044,240,1.65277395382508,54,54.0,54.0,12,0
53,1,7437.7784931298,8,16.9425478203412,353,219.5,219.5,1,0
2584,1,2160.70222822417,20,19.291984180573,58,56.0,56.0,1,0
3183,1,89.2426012305917,20,0.796808939558855,58,56.0,56.0,1,0
282,1,5923.41865876877,20,52.8876665961498,58,56.0,56.0,1,0
53,1,900.727457748319,8,3.43789106010809,176,131.0,131.0,1,0
2632,1,1770.05136309759,20,15.8040300276571,58,56.0,56.0,1,0
4581,1,2063.14703606823,20,18.4209556791806,58,56.0,56.0,1,0
443,840,46216.1501444537,6720,22.6606751122283,1399,768.581875280395,768.581875280395,840,0
80,11,127.133129104163,220,1.72649928413062,54,54.0,54.0,11,0
2870,1,2604.53002185945,20,23.2547323380308,58,56.0,56.0,1,0
53,1,20666.09735269,8,85.397096498719,163,121.0,121.0,1,0
80,13,161.753445182845,260,2.04950759003605,54,54.0,54.0,13,0
80,15,171.453230402495,300,2.07069118843593,54,54.0,54.0,15,0
4053,1,3551.38408853093,20,31.7087865047405,58,56.0,56.0,1,0
3071,1,125.231034486614,20,1.11813423648763,58,56.0,56.0,1,0
3723,1,2684.56375838926,20,23.9693192713327,58,56.0,56.0,1,0
53,1,1143.89684967737,8,3.83858003247439,209,149.0,149.0,1,0
80,9,88.9465516327869,180,1.2353687726776,54,54.0,54.0,9,0
80,12,98.4221788268805,240,1.28656442910955,54,54.0,54.0,12,0
443,10,126736.336492276,80,162.274438530443,1399,371.904761904762,371.904761904762,10,0
80,11,127.117626647998,220,1.72628875694812,54,54.0,54.0,11,0
3697,1,3326.69973564618,20,29.7026762111266,58,56.0,56.0,1,0
53,1,37841.067516431,8,199.163513244374,103,95.0,95.0,1,0
80,11,111.307219468705,220,1.51157952364907,54,54.0,54.0,11,0
443,10,39824.1919850262,200,41.779471239012,3940,476.6,476.6,10,65535
504,1,1988.77761204631,20,17.7569429646992,58,56.0,56.0,1,0
80,13,106.392274423504,260,1.28064774769033,54,54.0,54.0,13,0
53,1,23367.6975945017,8,137.45704467354,93,85.0,85.0,1,0
53,1,15273.7135108129,8,71.3724930411819,137,107.0,107.0,1,0
2350,1,90.4733208717104,20,0.807797507783129,58,56.0,56.0,1,0
80,11,14.7888641975396,220,0.129726878925786,60,57.0,57.0,11,65535
238,1,3660.25033497827,20,32.680806562306,58,56.0,56.0,1,0
443,10,27624.0738688198,200,42.6297436247218,2950,324.0,324.0,10,65535
3520,1,114.175034405423,20,1.01941995004842,58,56.0,56.0,1,0
443,16,20.8640537102891,320,0.14797201212971,86,70.5,70.5,16,65535
443,2,7682.52104129967,40,48.9332550401253,100,78.5,78.5,2,65535
4191,1,89.4853871161816,20,0.798976670680193,58,56.0,56.0,1,0
4762,1,2294.23573272154,20,20.4842476135852,58,56.0,56.0,1,0
80,14,148.61384563645,280,1.92647577676879,54,54.0,54.0,14,0
80,20,252.511299942201,400,2.46112378111306,54,54.0,54.0,20,0
80,13,133.597045471101,260,1.78679176041597,54,54.0,54.0,13,0
80,14,116.378634232072,280,1.31183645672223,54,54.0,54.0,14,0
80,12,126.301399716689,240,1.65099868910704,54,54.0,54.0,12,0
443,510,586643.908219632,10200,21.2459570714189,64294,11402.5368421053,11402.5368421053,510,65535
443,5,124600.591050239,40,75.0063755419211,1399,638.923076923077,638.923076923077,5,0
3831,1,5513.98188263096,20,49.2319810949193,58,56.0,56.0,1,0
443,11,103904.011461318,220,196.991404011461,2974,241.75,241.75,11,0
53,1,36103.3302209773,8,155.617802676626,139,116.0,116.0,1,0
53,1,144.012644548229,8,0.595093572513342,153,121.0,121.0,1,0
443,11,24219.4411586366,220,54.6714247373287,1299,203.041666666667,203.041666666667,11,65535
4954,1,2101.94429847609,20,18.7673598078222,58,56.0,56.0,1,0
53,1,33884.5654993515,8,162.127107652399,133,104.5,104.5,1,0
80,9,88.9593119601265,180,1.2355459994462,54,54.0,54.0,9,0
3007,1,2503.46461620993,20,22.3523626447315,58,56.0,56.0,1,0
53,1,1664.27112489598,8,8.40540972169688,127,99.0,99.0,1,0
4036,1,2289.68619033016,20,20.4436266993765,58,56.0,56.0,1,0
443,20,17854.2573796664,400,21.5448984912108,4434,394.619047619048,394.619047619048,20,65535
80,13,77.2441573377658,260,0.885515031208956,54,54.0,54.0,13,0
1104,1,2867.53033949511,20,25.6029494597778,58,56.0,56.0,1,0
53,1,61839.0392543467,8,179.243592041585,264,172.5,172.5,1,0
4599,1,2509.86016493367,20,22.4094657583363,58,56.0,56.0,1,0
2581,1,2034.7728139818,20,18.1676144105517,58,56.0,56.0,1,0
443,11,8450.95992375074,220,14.2643178090008,2974,310.333333333333,310.333333333333,11,65535
80,12,152.58363176358,240,1.88374854029111,54,54.0,54.0,12,0
53,1,52513.7741046832,8,172.176308539945,199,152.5,152.5,1,0
53,1,24054.5854053429,8,115.647045217995,118,104.0,104.0,1,0
443,8,25356.6031782933,160,33.2110061274306,2867,359.294117647059,359.294117647059,8,65535
80,13,161.751558119968,260,2.04948367988263,54,54.0,54.0,13,0
80,10,96.3578648744287,200,1.37261915775539,54,54.0,54.0,10,0
2844,1,92.148154486381,20,0.822751379342687,58,56.0,56.0,1,0
483,1,83.6423869744906,20,0.746807026557951,58,56.0,56.0,1,0
4647,1,6624.08327418973,20,59.1436006624083,58,56.0,56.0,1,0
3967,1,112.234795191541,20,1.00209638563876,58,56.0,56.0,1,0
53,1,131.22343739057,8,0.737210322418934,103,89.0,89.0,1,0
80,14,26.6766974427905,280,0.136453695359542,791,101.37037037037,101.37037037037,14,65535
3121,1,1805.83995743377,20,16.1235710485158,58,56.0,56.0,1,0
53,1,51843.5754189944,8,223.463687150838,139,116.0,116.0,1,0
53,1,125.211624119976,8,0.659008547999876,103,95.0,95.0,1,0
80,11,127.129816807503,220,1.72645430232412,54,54.0,54.0,11,0
3857,1,2371.32391861278,20,21.1725349876141,58,56.0,56.0,1,0
443,12,29407.6649939842,240,44.0179593274056,2974,320.68,320.68,12,0
53,1,20889.0587186346,8,127.372309259967,90,82.0,82.0,1,0
80,13,133.600020232431,260,1.78683154631852,54,54.0,54.0,13,0
80,11,126.424635561708,220,1.51489214725358,54,54.0,54.0,11,0
443,12,19279.6308848232,96,15.3755280532916,1399,470.21875,470.21875,12,0
3989,1,155.711916271478,20,1.39028496670963,58,56.0,56.0,1,0
80,16,186.31256790058,320,2.20814895289577,54,54.0,54.0,16,0
53,1,156.032196766153,8,0.796082636562006,106,98.0,98.0,1,0
80,12,118.714226003857,240,1.64880869449801,54,54.0,54.0,12,0
80,13,161.767829108844,260,2.04968984250972,54,54.0,54.0,13,0
3563,1,6677.39819948727,20,59.6196267811364,58,56.0,56.0,1,0
4048,1,93.4394649923205,20,0.834280937431433,58,56.0,56.0,1,0
53,1,22893.5814342463,8,104.536901526239,146,109.5,109.5,1,0
2858,1,6030.58367434848,20,53.8444970923972,58,56.0,56.0,1,0
2156,1,2918.5667752443,20,26.0586319218241,58,56.0,56.0,1,0
53,1,35390.496996177,8,109.229929000546,247,162.0,162.0,1,0
498,1,126.581563169286,20,1.1301925282972,58,56.0,56.0,1,0
3166,1,87.8634664491,20,0.784495236152678,58,56.0,56.0,1,0
420,1,1312.259077435,20,11.7165989056697,58,56.0,56.0,1,0
2001,1,2751.36954332179,20,24.5657994939445,58,56.0,56.0,1,0
443,12,16395.305353393,240,17.259730172885,4434,495.608695652174,495.608695652174,12,65535
443,9,16389.3798383888,180,29.3482726911062,2867,279.222222222222,279.222222222222,9,65535
443,2,7158.19613457409,40,47.7213075638272,93,75.0,75.0,2,65535
443,10,9761.4909183272,200,12.4508812733765,2974,392.0,392.0,10,65535
2157,1,104.716349588053,20,0.934967407036191,58,56.0,56.0,1,0
443,11,7035.33071831803,220,9.62904540269981,2926,349.434782608696,349.434782608696,11,65535
3317,1,2531.47390547657,20,22.6024455846123,58,56.0,56.0,1,0
80,13,76.0094731665446,260,0.871360803496543,54,54.0,54.0,13,0
80,14,149.109114460298,280,1.93289592818905,54,54.0,54.0,14,0
1473,1,2183.61895849174,20,19.4965978436763,58,56.0,56.0,1,0
80,12,118.63213848984,240,1.64766859013667,54,54.0,54.0,12,0
1040,1,107.811107239323,20,0.962599171779673,58,56.0,56.0,1,0
1527,1,2076.76617837938,20,18.5425551641016,58,56.0,56.0,1,0
80,9,88.9549522786882,180,1.23548544831511,54,54.0,54.0,9,0
80,20,245.841428587248,400,2.46087516103352,54,54.0,54.0,20,0
3531,1,202.732912059169,20,1.81011528624258,58,56.0,56.0,1,0
443,5,16529.1177496222,100,116.238521446007,93,64.6363636363636,64.6363636363636,5,0
567,1,6785.0003029018,20,60.5803598473375,58,56.0,56.0,1,0
53,1,1171.67955514177,8,3.16670150038317,281,185.0,185.0,1,0
615,1,2839.61259571016,20,25.3536838902693,58,56.0,56.0,1,0
3034,1,2393.57155069243,20,21.3711745597538,58,56.0,56.0,1,0
443,32,86298.4822312337,256,47.2043935489296,1399,696.452380952381,696.452380952381,32,0
80,12,141.318479374595,240,1.65284771198357,54,54.0,54.0,12,0
4760,1,99.1783252854255,20,0.885520761477013,58,56.0,56.0,1,0
4506,1,1989.97903414946,20,17.7676699477631,58,56.0,56.0,1,0
4468,1,1413.37405196674,20,12.6194111782744,58,56.0,56.0,1,0
3160,1,100.520552863041,20,0.897504936277149,58,56.0,56.0,1,0
3972,1,3978.26164174333,20,35.5201932298512,58,56.0,56.0,1,0
53,1,37301.8940858137,8,193.274062620796,114,96.5,96.5,1,0
443,10,54677.554996944,80,45.9552487787393,1399,594.9,594.9,10,0
506,1,114.162930888616,20,1.01931188293407,58,56.0,56.0,1,0
1366,1,2198.40615553724,20,19.6286263887253,58,56.0,56.0,1,0
443,2,43041.6068866571,40,286.944045911047,93,75.0,75.0,2,65535
53,1,113.563208927204,8,0.709770055795024,80,80.0,80.0,1,0
80,12,118.779164649781,240,1.64971062013585,54,54.0,54.0,12,0
443,8,20069.9016337823,64,19.9576399092925,1399,574.642857142857,574.642857142857,8,0
80,17,166.0179668333,340,2.09059661938229,54,54.0,54.0,17,0
80,15,52.3195885548801,300,0.60555079345926,54,54.0,54.0,15,0
1475,1,3380.8258874668,20,30.1859454238107,58,56.0,56.0,1,0
80,13,161.762549604817,260,2.04962294820918,54,54.0,54.0,13,0
443,5,4262.38099397327,100,29.1146242757737,100,66.5454545454545,66.5454545454545,5,0
80,16,186.320796382009,320,2.20824647563862,54,54.0,54.0,16,0
53,1,22195.2488295474,8,86.7001907404196,170,128.0,128.0,1,0
53,1,32741.617357002,8,197.23865877712,91,83.0,83.0,1,0
3371,1,6128.25563580652,20,54.716568176844,58,56.0,56.0,1,0
1556,1,4017.21664275466,20,35.8680057388809,58,56.0,56.0,1,0
53,1,21553.7113877363,8,115.260488704472,112,93.5,93.5,1,0
443,275,135162.599493625,2200,33.9426512370368,1500,989.226738934056,989.226738934056,275,0
80,13,170.371645236385,260,2.0507698037713,54,54.0,54.0,13,0
3838,1,99.0950498483492,20,0.884777230788832,58,56.0,56.0,1,0
80,14,156.219735870173,280,1.92863871444658,54,54.0,54.0,14,0
80,15,104.95546924084,300,1.21476237547268,54,54.0,54.0,15,0
53,1,34561.7322506767,8,208.203206329377,91,83.0,83.0,1,0
443,2,2875.71173865532,40,19.1714115910354,93,75.0,75.0,2,65535
410,1,1431.03558423305,20,12.7771034306523,58,56.0,56.0,1,0
80,12,141.323988135397,240,1.65291214193446,54,54.0,54.0,12,0
3493,1,3587.55885838752,20,32.0317755213171,58,56.0,56.0,1,0
2527,1,2146.33398489901,20,19.1636962937411,58,56.0,56.0,1,0
443,6,290.499006530641,120,1.86217311878616,117,72.0,72.0,6,65535
673,1,2617.37281203991,20,23.3694001074992,58,56.0,56.0,1,0
443,16,3700.93148093276,128,4.05553754502597,1504,417.171428571429,417.171428571429,16,0
1007,1,1993.5920256319,20,17.7999288002848,58,56.0,56.0,1,0
53,1,26300.0597728631,8,149.432157800359,102,88.0,88.0,1,0
1010,1,116.977632205613,20,1.04444314469298,58,56.0,56.0,1,0
443,4,26106.6398390342,80,201.207243460765,93,64.875,64.875,4,65535
443,8,24034.8910020241,160,58.2487512923942,1283,206.3125,206.3125,8,65535
80,11,111.41606099658,220,1.51305761847207,54,54.0,54.0,11,0
80,14,48.6618662636743,280,0.573456336440606,54,54.0,54.0,14,0
443,12,25296.9857928764,240,61.5248945104413,1299,197.36,197.36,12,65535
80,20,252.482933408734,400,2.46084730417869,54,54.0,54.0,20,0
80,13,141.371034480478,260,1.79125092421658,54,54.0,54.0,13,0
80,20,259.150530157259,400,2.46106866246209,54,54.0,54.0,20,0
443,2,3575.04617767979,40,23.833641184532,93,75.0,75.0,2,65535
53,1,2239.90113539816,8,12.8729950310239,103,87.0,87.0,1,0
443,2,6524.00835073069,40,43.4933890048713,93,75.0,75.0,2,65535
80,15,52.3064986465694,300,0.605399289890849,54,54.0,54.0,15,0
53,1,19728.2709845524,8,93.0578820026056,137,106.0,106.0,1,0
443,15,80387.3617148987,120,44.5721519137796,1399,731.162162162162,731.162162162162,15,0
3005,1,117.845861821518,20,1.05219519483498,58,56.0,56.0,1,0
443,12,13318.8794537175,240,18.5306148921287,2974,375.0,375.0,12,65535
3262,1,84.4830954606177,20,0.754313352326944,58,56.0,56.0,1,0
53,1,45144.094619357,8,166.583374979177,194,135.5,135.5,1,0
2816,1,2101.78651854076,20,18.7659510583996,58,56.0,56.0,1,0
443,10,53.2717641892542,200,0.333156749151058,196,79.95,79.95,10,65535
3516,1,2915.83140246284,20,26.034208950561,58,56.0,56.0,1,0
443,22,11108.4635955029,440,3.22788233019065,14654,1682.46666666667,1682.46666666667,22,65535
53,1,45323.8626754608,8,169.118890580078,182,134.0,134.0,1,0
80,14,156.22862447309,280,1.92874845028506,54,54.0,54.0,14,0
932,1,90.8596048742933,20,0.811246472091904,58,56.0,56.0,1,0
2252,1,4126.29407213646,20,36.8419113583613,58,56.0,56.0,1,0
443,2,6403.14180824725,40,42.6876120549817,93,75.0,75.0,2,65535
2932,1,2347.12267907289,20,20.9564524917222,58,56.0,56.0,1,0
3880,1,1122.67195926305,20,10.0238567791343,58,56.0,56.0,1,0
31,1,124.881112066303,20,1.11500992916342,58,56.0,56.0,1,0
80,13,133.604317343792,260,1.78688901797253,54,54.0,54.0,13,0
2247,1,1524.41099209212,20,13.6108124293939,58,56.0,56.0,1,0
1974,1,2504.80833743347,20,22.3643601556559,58,56.0,56.0,1,0
80,11,103.82717115868,220,1.51071280786439,54,54.0,54.0,11,0
1633,1,92.9888869977459,20,0.830257919622731,58,56.0,56.0,1,0
788,1,1122.51443232842,20,10.0224502886466,58,56.0,56.0,1,0
443,2,7069.30273110729,40,47.1286848740486,93,75.0,75.0,2,65535
80,15,120.366438234943,300,1.33740486927714,54,54.0,54.0,15,0
80,14,85.972238027639,280,0.969091249908975,54,54.0,54.0,14,0
41,1,3515.26945168074,20,31.3863343900066,58,56.0,56.0,1,0
80,12,100.152747582278,240,1.171377164705,54,54.0,54.0,12,0
80,9,88.9519117454273,180,1.23544321868649,54,54.0,54.0,9,0
53,1,221.662312470296,8,0.967957696376837,154,114.5,114.5,1,0
80,13,105.6212509957,260,1.27136691013343,54,54.0,54.0,13,0
80,12,118.841346389926,240,1.65057425541564,54,54.0,54.0,12,0
53,1,19639.0236145345,8,79.5102170628926,154,123.5,123.5,1,0
80,16,186.317504902221,320,2.2082074655078,54,54.0,54.0,16,0
194,1,101.640587990802,20,0.907505249917871,58,56.0,56.0,1,0
80,16,142.593724841862,320,1.76041635607237,54,54.0,54.0,16,0
80,12,118.661270142545,240,1.64807319642423,54,54.0,54.0,12,0
443,11,8500.61216285359,220,12.563043637161,2974,310.125,310.125,11,0
4543,1,2878.28947368421,20,25.6990131578947,58,56.0,56.0,1,0
80,13,133.533578749367,260,1.78594292566026,54,54.0,54.0,13,0
1419,1,2392.44670397744,20,21.3611312855129,58,56.0,56.0,1,0
443,9,492.857252869923,72,0.602678705955068,1399,334.545454545455,334.545454545455,9,0
80,12,118.829905030975,240,1.65041534765243,54,54.0,54.0,12,0
443,17,23.5281211127791,340,0.157224079763068,234,74.8235294117647,74.8235294117647,17,65535
1033,1,92.259357528899,20,0.823744263650884,58,56.0,56.0,1,0
80,11,127.117127918751,220,1.7262819840818,54,54.0,54.0,11,0
443,12,28699.1777303701,240,31.0681220355834,2974,426.346153846154,426.346153846154,12,65535
80,16,122.778788302784,320,1.399188470687,54,54.0,54.0,16,0
2818,1,2737.51619289712,20,24.4421088651529,58,56.0,56.0,1,0
3036,1,2300.78678691017,20,20.5427391688408,58,56.0,56.0,1,0
443,5,41908.1632653061,100,51.0204081632653,2974,456.333333333333,456.333333333333,5,65535
443,18,1195.99783073917,360,0.892128836488545,4674,635.026315789474,635.026315789474,18,65535
53,1,68311.1954459203,8,379.506641366224,104,90.0,90.0,1,0
224,1,2284.54869964304,20,20.3977562468128,58,56.0,56.0,1,0
80,14,85.9716131701036,280,0.969084206426288,54,54.0,54.0,14,0
28,1,1115.02697967067,20,9.95559803277383,58,56.0,56.0,1,0
80,18,69.4942395847921,360,0.82731237600943,54,54.0,54.0,18,0
53,1,38014.3112701252,8,223.613595706619,93,85.0,85.0,1,0
80,17,156.267930047618,340,1.89213305613213,54,54.0,54.0,17,0
231,1,104.718209842203,20,0.934984016448239,58,56.0,56.0,1,0
53,1,46964.9155374049,8,185.632077222944,167,126.5,126.5,1,0
53,1,16268.4810968435,8,51.1587455875582,228,159.0,159.0,1,0
34,1,2814.14105882057,20,25.1262594537551,58,56.0,56.0,1,0
2315,1,92.5218396976518,20,0.82608785444332,58,56.0,56.0,1,0
80,14,85.9725593864799,280,0.969094872311367,54,54.0,54.0,14,0
295,1,1951.42349374499,20,17.4234240512946,58,56.0,56.0,1,0
443,10,36738.8315350376,200,38.8400798552042,3940,497.842105263158,497.842105263158,10,65535
3420,1,2438.65264441396,20,21.7736843251247,58,56.0,56.0,1,0
348,1,2093.4188146016,20,18.6912394160857,58,56.0,56.0,1,0
1364,1,6334.84162895928,20,56.5610859728507,58,56.0,56.0,1,0
3881,1,114.407242795664,20,1.021493239247,58,56.0,56.0,1,0
53,1,42217.2091524331,8,161.134386077989,163,131.0,131.0,1,0
160,1,2389.02753780849,20,21.3306030161473,58,56.0,56.0,1,0
53,1,30338.6004514673,8,90.293453724605,263,168.0,168.0,1,0
3527,1,90.8941140380278,20,0.811554589625249,58,56.0,56.0,1,0
53,1,16299.3146879052,8,92.6097425449157,96,88.0,88.0,1,0
4077,1,110.436767555255,20,0.986042567457637,58,56.0,56.0,1,0
88,1,93.2963257907697,20,0.833002908846158,58,56.0,56.0,1,0
53,1,21335.8070500928,8,103.07153164296,134,103.5,103.5,1,0
4226,1,93.6270100548721,20,0.835955446918501,58,56.0,56.0,1,0
80,16,116.467906662752,320,1.32726959159832,54,54.0,54.0,16,0
53,1,34258.6323628978,8,135.4096140826,167,126.5,126.5,1,0
911,1,2317.64097258148,20,20.6932229694775,58,56.0,56.0,1,0
443,18,1613.78417629602,360,2.84144724379617,2974,283.972222222222,283.972222222222,18,65535
4719,1,101.351137349794,20,0.904920869194593,58,56.0,56.0,1,0
80,13,105.635931240399,260,1.27154361678258,54,54.0,54.0,13,0
53,1,28056.1122244489,8,133.600534402138,119,105.0,105.0,1,0
443,4,132.114444205113,80,1.08512890517547,85,60.875,60.875,4,65535
80,18,165.713742103068,360,1.90475565635711,54,54.0,54.0,18,0
288,1,3228.31695154642,20,28.8242584959502,58,56.0,56.0,1,0
443,10,52182.6040452039,80,43.8361929143178,1399,595.2,595.2,10,0
53,1,118.273944146808,8,0.516480105444578,146,114.5,114.5,1,0
80,12,152.581859304142,240,1.88372665807583,54,54.0,54.0,12,0
53,1,51313.6288998358,8,205.254515599343,151,125.0,125.0,1,0
53,1,32502.9972026109,8,133.209004928733,151,122.0,122.0,1,0
443,2,57959.8145285935,40,386.398763523957,93,75.0,75.0,2,65535
443,10,18881.9723739814,200,33.9970694526132,2974,292.315789473684,292.315789473684,10,65535
80,12,126.297055627662,240,1.65094190362957,54,54.0,54.0,12,0
80,18,165.099521485499,360,1.89769564925861,54,54.0,54.0,18,0
3066,1,3375.01883381046,20,30.1340967304505,58,56.0,56.0,1,0
443,9,18623.039006359,72,17.390262612288,1399,535.444444444445,535.444444444445,9,0
2509,1,89.3104198945339,20,0.797414463344053,58,56.0,56.0,1,0
44364,9,23.5984371698036,180,0.144578580345972,287,81.6111111111111,81.6111111111111,9,41760
80,14,156.557912759967,280,1.93281373777737,54,54.0,54.0,14,0
4258,1,109.033206452429,20,0.973510771896691,58,56.0,56.0,1,0
53,1,77074.3216673221,8,393.236335037357,106,98.0,98.0,1,0
1796,1,89.2466546449298,20,0.796845130758302,58,56.0,56.0,1,0
53,1,33406.0383423258,8,114.797382619676,216,145.5,145.5,1,0
53,1,42683.9679016561,8,170.735871606625,151,125.0,125.0,1,0
53,1,29778.7861599546,8,141.803743618832,132,105.0,105.0,1,0
1043,1,2324.47128655335,20,20.7542079156549,58,56.0,56.0,1,0
2442,1,120.825062570122,20,1.07879520151894,58,56.0,56.0,1,0
80,13,81.5983960086727,260,0.935431347542104,54,54.0,54.0,13,0
80,15,118.945414099208,300,1.32161571221342,54,54.0,54.0,15,0
53,1,21894.0936863544,8,127.291242362525,100,86.0,86.0,1,0
258,1,2570.22214062787,20,22.9484119698917,58,56.0,56.0,1,0
443,23,79213.4831460674,460,33.3024441098112,12336,1215.73333333333,1215.73333333333,23,65535
3103,1,2149.13458955367,20,19.1887016924435,58,56.0,56.0,1,0
3861,1,113.406352173301,20,1.01255671583305,58,56.0,56.0,1,0
80,11,103.82540302728,220,1.51068708108476,54,54.0,54.0,11,0
4804,1,2427.02667562355,20,21.6698810323531,58,56.0,56.0,1,0
80,14,91.9625610196027,280,1.03661501954464,54,54.0,54.0,14,0
443,2,7171.02904266762,40,47.8068602844508,93,75.0,75.0,2,65535
80,13,77.264846246022,260,0.885752205642228,54,54.0,54.0,13,0
80,20,252.499492724582,400,2.46100870101931,54,54.0,54.0,20,0
123,1,1088.42879256966,8,6.046826625387,90,90.0,90.0,1,0
80,12,126.301851519103,240,1.65100459502096,54,54.0,54.0,12,0
1989,1,3146.68614615233,20,28.0954120192173,58,56.0,56.0,1,0
443,12,52919.85709188,96,51.5913790805556,1399,535.173913043478,535.173913043478,12,0
2078,1,2355.71260306243,20,21.0331482416288,58,56.0,56.0,1,0
3998,1,2238.65680591645,20,19.9880071956826,58,56.0,56.0,1,0
2166,1,2408.49855920175,20,21.5044514214442,58,56.0,56.0,1,0
1074,1,91.1674974847539,20,0.813995513256731,58,56.0,56.0,1,0
80,16,131.768987816249,320,1.44602455765431,54,54.0,54.0,16,0
3052,1,1506.51027655224,20,13.4509846120736,58,56.0,56.0,1,0
2395,1,2968.53878979035,20,26.5048106231281,58,56.0,56.0,1,0
2365,1,278.124743914159,20,2.4832566420907,58,56.0,56.0,1,0
80,12,118.830444359845,240,1.65042283833118,54,54.0,54.0,12,0
53,1,42221.7204786634,8,225.784601490178,112,93.5,93.5,1,0
443,38,328642.419438432,304,77.2334176803553,1399,1043.2064516129,1043.2064516129,38,0
443,4,11996.9487529183,80,92.4620327777906,93,64.875,64.875,4,65535
53,1,34545.4545454545,8,151.515151515152,145,114.0,114.0,1,0
80,12,94.0493982682617,240,1.22940389893153,54,54.0,54.0,12,0
3053,1,95.667705059882,20,0.854175938034661,58,56.0,56.0,1,0
4764,1,118.758549025014,20,1.06034418772334,58,56.0,56.0,1,0
3090,1,2382.82662808757,20,21.2752377507819,58,56.0,56.0,1,0
53,1,37343.2155074116,8,142.531356898518,163,131.0,131.0,1,0
80,12,126.302581360601,240,1.65101413543269,54,54.0,54.0,12,0
80,14,117.604983042441,280,1.32566003429483,54,54.0,54.0,14,0
80,12,126.164270828237,240,1.64920615461748,54,54.0,54.0,12,0
80,12,118.666094212638,240,1.64814019739775,54,54.0,54.0,12,0
3120,1,89.4816694403321,20,0.798943477145822,58,56.0,56.0,1,0
4272,1,1960.06370207032,20,17.500568768485,58,56.0,56.0,1,0
4152,1,3794.29500643675,20,33.8776339860424,58,56.0,56.0,1,0
3760,1,205.720877179126,20,1.8367935462422,58,56.0,56.0,1,0
53,1,969.007331766317,8,3.89159570990489,175,124.5,124.5,1,0
80,10,89.0942456254107,200,1.374911197923,54,54.0,54.0,10,0
3046,1,2063.1090316282,20,18.4206163538232,58,56.0,56.0,1,0
1559,1,2209.1165506223,20,19.7242549162705,58,56.0,56.0,1,0
443,11,5939.99159708506,220,8.8536460119154,2179,320.869565217391,320.869565217391,11,65535
1123,1,118.730474402452,20,1.06009352145046,58,56.0,56.0,1,0
443,13,7348.05603354776,260,12.6455822658354,2974,290.538461538462,290.538461538462,13,0
443,41,959.52365797885,820,0.465418978280701,8814,1030.81707317073,1030.81707317073,41,65535
80,14,148.60679069738,280,1.92638432385493,54,54.0,54.0,14,0
80,11,103.823107398138,220,1.51065367907344,54,54.0,54.0,11,0
443,13,16248.4042175582,260,15.6419768089645,4194,540.16,540.16,13,65535
443,2,1907.88674200996,40,12.1521448535667,100,78.5,78.5,2,65535
80,15,178.851031167276,300,2.07003508295459,54,54.0,54.0,15,0
1318,1,616.543174536767,20,5.50484977264971,58,56.0,56.0,1,0
1665,1,158.882150583395,20,1.41859063020889,58,56.0,56.0,1,0
