src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
10.0.2.15,192.168.101.1,59591,53,17,2024-02-20 12:54:33,195445,1396.81240246617,10.233057893525,5.11652894676252,5.11652894676252,1,1,83,190,83,83,83,0,190,190,190,0,190,83,136.5,53.5,2862.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,190,0,1,1,83,190,Normal
10.0.2.15,192.168.101.1,49788,53,17,2024-02-20 12:54:33,123961,3493.0340994345,16.1341066948476,8.06705334742379,8.06705334742379,1,1,83,350,83,83,83,0,350,350,350,0,350,83,216.5,133.5,17822.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,350,0,1,1,83,350,Normal
10.0.2.15,192.168.101.1,50634,53,17,2024-02-20 12:54:34,5907,41814.7960047401,338.581344167936,169.290672083968,169.290672083968,1,1,81,166,81,81,81,0,166,166,166,0,166,81,123.5,42.5,1806.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,166,0,1,1,81,166,Normal
10.0.2.15,192.168.101.1,58832,53,17,2024-02-20 12:54:34,7615,36506.8942875903,262.639527248851,131.319763624425,131.319763624425,1,1,81,197,81,81,81,0,197,197,197,0,197,81,139,58,3364,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,197,0,1,1,81,197,Normal
10.0.2.15,192.168.101.1,55506,53,17,2024-02-20 12:54:34,4709,46294.3300063708,424.718623911659,212.359311955829,212.359311955829,1,1,79,139,79,79,79,0,139,139,139,0,139,79,109,30,900,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,139,0,1,1,79,139,Normal
10.0.2.15,192.0.78.22,56752,443,6,2024-02-20 12:54:34,1049281,11182.8957162095,29.5440401570218,15.2485368552371,14.2955033017847,16,15,2252,9482,716,54,140.75,176.276239181575,4210,60,632.133333333333,1209.57683325846,4210,54,378.516129032258,885.59554851315,784279.475546306,320,300,20,7,34976.0333333333,231498,0,56911.4378137842,1049281,231498,26,69952.0666666667,65645.8451901481,968152,233616,0,69153.7142857143,72232.1205325765,0,0,0,0,1,0,0,0,0,0,0,0.9375,378.516129032258,42340,65535,229425,8360,87564,68100.4819997627,231453,5081,73249,63549.6495336218,0,0,0,0,0,0,140.75,632.133333333333,0,16,15,2252,9482,Normal
10.0.2.15,192.0.76.3,58088,443,17,2024-02-20 12:54:34,474253,19245.0021402079,35.8458459935941,21.0857917609377,14.7600542326564,10,7,3749,5378,1399,96,374.9,512.302927963524,1242,69,768.285714285714,483.210901688077,1399,69,536.882352941177,536.667701145958,288012.221453287,80,56,8,10,29640.8125,103503,111,31834.9878341793,474253,129352,111,52694.7777777778,42442.7860819134,356848,185744,4191,59474.6666666667,71654.6638018458,0,0,0,0,1,0,0,0,0,0,0,0.7,536.882352941177,0,0,103392,18642,58414.25,31059.873071014,95979,18506,39580.7142857143,29454.8743757259,316,4,0,0,2400.04860857941,0,374.9,768.285714285714,0,10,7,3749,5378,Normal
10.0.2.15,142.250.195.35,33426,443,6,2024-02-20 12:54:34,713678,9149.78463676896,29.4250348196245,15.4131134769462,14.0119213426784,11,10,1544,4986,709,54,140.363636363636,187.573148265985,2974,60,498.6,922.298129673914,2974,54,310.952380952381,674.910256904786,455503.854875284,220,200,20,4,35683.9,400208,0,87308.2123427687,713678,400208,26,71367.8,113044.367436684,670113,403994,0,74457,120017.042159298,0,0,0,0,1,0,0,0,0,0,0,0.909090909090909,310.952380952381,42340,65535,396432,18283,109239.5,130090.802811921,400198,18222,98826.5714285714,124672.481226219,0,0,0,0,0,0,140.363636363636,498.6,0,11,10,1544,4986,Normal
10.0.2.15,142.250.195.35,33438,443,6,2024-02-20 12:54:34,703265,56883.2516903301,51.189807540543,25.5949037702715,25.5949037702715,18,18,2416,37588,709,54,134.222222222222,165.646060272953,8814,60,2088.22222222222,2722.79118543934,8814,54,1111.22222222222,2162.18505877621,4675044.22839506,360,360,20,7,20093.2857142857,319475,0,54889.6949701706,703265,319475,28,41368.5294117647,73403.3404001221,655018,323440,0,38530.4705882353,74804.9816917041,0,0,0,0,1,0,0,0,0,0,0,1,1111.22222222222,42340,65535,315544,10110,67203.2222222222,90835.7588676493,319441,10542,64393.4,87908.0138317321,0,0,16100,4.5,0,360134.659046426,134.222222222222,2088.22222222222,0,18,18,2416,37588,Normal
10.0.2.15,192.0.77.32,54232,443,6,2024-02-20 12:54:34,456219,14330.8367253446,46.0305248137408,24.111227283388,21.9192975303527,11,10,1543,4995,708,54,140.272727272727,187.297571167619,2974,60,499.5,874.435732344007,2974,54,311.333333333333,643.953882801092,414676.603174603,220,200,20,4,22810.95,142735,0,36626.1793318318,456219,142735,21,45621.9,41781.0489012662,381993,146311,0,42443.6666666667,43482.3631576962,0,0,0,0,1,0,0,0,0,0,0,0.909090909090909,311.333333333333,42340,65535,139182,31478,66761.6666666667,36716.2141778745,142712,30083,61521.8571428571,37465.425949147,0,0,0,0,0,0,140.272727272727,499.5,0,11,10,1543,4995,Normal
10.0.2.15,216.239.38.181,54320,443,6,2024-02-20 12:54:34,743357,14671.2817663653,45.7384540671575,22.8692270335787,22.8692270335787,17,17,2676,8230,736,54,157.411764705882,210.772545043098,3940,60,484.117647058824,1100.90587738691,3940,54,320.764705882353,809.254960871728,654893.591695502,340,340,20,9,22525.9696969697,380318,12,66210.3881195276,743357,380318,12,46459.8125,90332.8372390259,692659,381648,101,43291.1875,90158.0971385951,0,0,0,0,1,0,0,0,0,0,0,1,320.764705882353,42340,65535,379047,5847,79795.125,115160.758943137,380259,5815,75977.6666666667,109386.799786608,0,0,384,4,0,4954.77477709965,157.411764705882,484.117647058824,0,17,17,2676,8230,Normal
10.0.2.15,18.161.246.13,51658,443,6,2024-02-20 12:54:34,488735,17224.0580273563,42.9680706313237,22.5070846164077,20.4609860149161,11,10,1829,6589,715,54,166.272727272727,194.50220419835,2974,60,658.9,1082.15326548507,2974,54,400.857142857143,798.745700381261,637994.693877551,220,200,20,5,24436.75,276697,1,60171.4307490482,488735,276697,69,48873.5,78443.868173682,397865,277975,1,44207.2222222222,83949.2951790647,0,0,0,0,1,0,0,0,0,0,0,0.909090909090909,400.857142857143,42340,65535,275428,4714,69651.5,93193.3713410813,276688,9095,66017.5714285714,87010.9207265012,0,0,0,0,0,0,166.272727272727,658.9,0,11,10,1829,6589,Normal
10.0.2.15,192.0.78.22,56758,443,6,2024-02-20 12:54:34,617100,10667.638956409,34.0301409820126,17.825311942959,16.2048290390536,11,10,1551,5032,716,54,141,189.503178193545,2974,60,503.2,875.752681982762,2974,54,313.47619047619,645.557464451692,416744.439909297,220,200,20,4,30855,253590,0,58931.1103212896,617100,253590,66,61710,71572.0536829844,538104,254306,0,59789.3333333333,75228.816977125,0,0,0,0,1,0,0,0,0,0,0,0.909090909090909,313.47619047619,42340,65535,252934,7473,89613.8333333333,76726.4033333521,253530,5959,86040.5714285714,71915.7626986644,0,0,0,0,0,0,141,503.2,0,11,10,1551,5032,Normal
10.0.2.15,192.0.77.32,53716,443,17,2024-02-20 12:54:34,505193,17264.6889406623,25.7327397648028,13.8560906425861,11.8766491222167,7,6,3420,5302,1399,97,488.571428571429,575.943414170638,1242,154,883.666666666667,422.576883208514,1399,97,670.923076923077,547.562916868002,299825.147928994,56,48,8,7,42099.4166666667,196842,179,54135.6505709782,505193,196842,179,84198.8333333333,63967.6099949984,393101,279943,2356,78620.2,107839.714008152,0,0,0,0,1,0,0,0,0,0,0,0.857142857142857,670.923076923077,0,0,196663,53038,106783.666666667,63959.7089650109,190140,18850,75508.4,60552.0139701398,317,4,4052,4,1467.25295070586,406745.633406946,488.571428571429,883.666666666667,0,7,6,3420,5302,Normal
10.0.2.15,192.168.101.1,47762,53,17,2024-02-20 12:54:34,9000,19333.3333333333,222.222222222222,111.111111111111,111.111111111111,1,1,79,95,79,79,79,0,95,95,95,0,95,79,87,8,64,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,95,0,1,1,79,95,Normal
10.0.2.15,192.168.101.1,35820,53,17,2024-02-20 12:54:34,8824,21078.875793291,226.654578422484,113.327289211242,113.327289211242,1,1,79,107,79,79,79,0,107,107,107,0,107,79,93,14,196,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,107,0,1,1,79,107,Normal
10.0.2.15,192.168.101.1,56221,53,17,2024-02-20 12:54:34,43268,4945.91846168069,46.2235370250532,23.1117685125266,23.1117685125266,1,1,75,139,75,75,75,0,139,139,139,0,139,75,107,32,1024,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,139,0,1,1,75,139,Normal
10.0.2.15,192.168.101.1,37203,53,17,2024-02-20 12:54:34,10428,21864.2117376295,191.791331031837,95.8956655159187,95.8956655159187,1,1,75,153,75,75,75,0,153,153,153,0,153,75,114,39,1521,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,153,0,1,1,75,153,Normal
10.0.2.15,192.168.101.1,47705,53,17,2024-02-20 12:54:34,11116,25008.9960417416,179.920834832674,89.9604174163368,89.9604174163368,1,1,75,203,75,75,75,0,203,203,203,0,203,75,139,64,4096,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,203,0,1,1,75,203,Normal
10.0.2.15,192.168.101.1,53552,53,17,2024-02-20 12:54:34,10746,19728.2709845524,186.115764005211,93.0578820026056,93.0578820026056,1,1,75,137,75,75,75,0,137,137,137,0,137,75,106,31,961,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,137,0,1,1,75,137,Normal
10.0.2.15,192.168.101.1,58563,53,17,2024-02-20 12:54:34,9835,25724.4534824606,203.355363497712,101.677681748856,101.677681748856,1,1,86,167,86,86,86,0,167,167,167,0,167,86,126.5,40.5,1640.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,167,0,1,1,86,167,Normal
10.0.2.15,65.8.76.42,51472,443,6,2024-02-20 12:54:34,633580,16850.2793648789,39.4583162347296,20.5183244420594,18.9399917926702,13,12,2737,7939,791,54,210.538461538462,250.381129598801,3278,60,661.583333333333,1128.6097242724,3278,54,427.04,833.536392966738,694782.9184,260,240,20,6,26399.1666666667,216286,0,50097.8528770335,633580,216342,28,52798.3333333333,62554.9416411064,583474,257158,0,53043.0909090909,74894.4218756153,0,0,0,0,1,0,0,0,0,0,0,0.923076923076923,427.04,42340,65535,134925,4065,46756.7142857143,40281.1116555152,175414,5626,66931.625,53665.5474092492,0,0,0,0,0,0,210.538461538462,661.583333333333,0,13,12,2737,7939,Normal
10.0.2.15,104.17.25.14,58314,443,6,2024-02-20 12:54:34,294305,17301.7787669255,64.5588759959906,33.9783557873635,30.5805202086271,10,9,1483,3609,712,54,148.3,194.5240602085,2974,60,401,910.07350130513,2974,54,268,654.337028883756,428156.947368421,200,180,20,4,16350.2777777778,170561,26,40134.0899552232,293170,170561,609,32574.4444444444,51935.5050468284,285173,171036,1161,35646.625,54687.6870395373,0,0,0,0,1,0,0,0,0,0,0,0.9,268,42340,65535,170492,5509,56837.5,67165.3087557111,170511,5322,55953.6,60123.9575896331,0,0,0,0,0,0,148.3,401,0,10,9,1483,3609,Normal
10.0.2.15,52.208.168.63,57122,443,6,2024-02-20 12:54:34,5563510,1358.85439228113,3.77459553411426,1.97716908929794,1.79742644481631,11,10,1355,6205,707,54,123.181818181818,185.578612689079,2974,60,620.5,929.832162274461,2974,54,360,701.027341359332,491439.333333333,220,200,20,3,278175.5,4649389,0,1005544.88542807,5563510,4649389,23,556351,1366640.57679172,5383441,4650629,0,598160.111111111,1434871.40745794,0,0,0,0,1,0,0,0,0,0,0,0.909090909090909,360,42340,65535,4649389,29652,895181.666666667,1679773.00990458,4649215,33170,792582.142857143,1575223.35144253,0,0,5489,4,0,30106.7365811385,123.181818181818,620.5,0,11,10,1355,6205,Normal
10.0.2.15,192.0.78.18,43477,443,17,2024-02-20 12:54:34,2011708,7150.14306251205,16.4039711528711,7.9534405589678,8.45053059390329,16,17,4130,10254,1399,85,258.125,431.372355830783,1504,66,603.176470588235,596.201331499403,1504,66,435.878787878788,550.520786912514,303073.136822773,128,136,8,16,62865.875,417645,22,102665.82953926,2011708,548341,22,134113.866666667,149243.832350449,1920508,421360,3084,120031.75,138477.316584477,0,0,0,0,1,0,0,0,0,0,0,1.0625,435.878787878788,0,0,413367,51253,166243.9,120934.345006247,413930,5109,119619.571428571,121204.977814866,0,0,0,0,0,0,258.125,603.176470588235,0,16,17,4130,10254,Normal
10.0.2.15,34.160.37.174,54092,443,6,2024-02-20 12:54:34,44338,6766.20506112139,90.2160674816185,45.1080337408092,45.1080337408092,2,2,147,153,93,54,73.5,19.5,93,60,76.5,16.5,93,54,75,18.1245689603919,328.5,40,40,20,1,14779.3333333333,40499,69,18249.2061988704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75,40880,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,76.5,0,2,2,147,153,Normal
10.0.2.15,23.50.252.37,56488,443,6,2024-02-20 12:54:34,81506,3680.71062253086,49.0761416337448,24.5380708168724,24.5380708168724,2,2,147,153,93,54,73.5,19.5,93,60,76.5,16.5,93,54,75,18.1245689603919,328.5,40,40,20,1,27168.6666666667,41866,3671,16788.8634980321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75,65535,65535,0,0,0,0,32298,5897,19097.5,13200.5,0,0,0,0,0,0,73.5,76.5,0,2,2,147,153,Normal
10.0.2.15,52.34.127.13,47596,443,6,2024-02-20 12:54:34,262398,1196.65546231297,15.2440186281908,7.62200931409538,7.62200931409538,2,2,154,160,100,54,77,23,100,60,80,20,100,54,78.5,21.6043977004683,466.75,40,40,20,1,87466,258781,79,121146.228690785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,78.5,40880,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,80,0,2,2,154,160,Normal
10.0.2.15,15.197.197.149,60242,443,6,2024-02-20 12:54:34,234510,1338.96209116882,17.0568419257175,8.52842096285873,8.52842096285873,2,2,154,160,100,54,77,23,100,60,80,20,100,54,78.5,21.6043977004683,466.75,40,40,20,1,78170,231019,12,108089.831846787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,78.5,40880,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,80,0,2,2,154,160,Normal
10.0.2.15,104.18.131.236,42852,443,6,2024-02-20 12:54:34,9520,31512.6050420168,420.168067226891,210.084033613445,210.084033613445,2,2,147,153,93,54,73.5,19.5,93,60,76.5,16.5,93,54,75,18.1245689603919,328.5,40,40,20,1,3173.33333333333,6071,62,2457.81208033125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75,56940,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,76.5,0,2,2,147,153,Normal
10.0.2.15,104.16.203.22,40906,443,6,2024-02-20 12:54:34,9503,31568.978217405,420.9197095654,210.4598547827,210.4598547827,2,2,147,153,93,54,73.5,19.5,93,60,76.5,16.5,93,54,75,18.1245689603919,328.5,40,40,20,1,3167.66666666667,5863,86,2374.21879549651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75,40880,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,76.5,0,2,2,147,153,Normal
10.0.2.15,146.75.66.92,50326,443,6,2024-02-20 12:54:34,172987,1734.23436443201,23.1231248590935,11.5615624295467,11.5615624295467,2,2,147,153,93,54,73.5,19.5,93,60,76.5,16.5,93,54,75,18.1245689603919,328.5,40,40,20,1,57662.3333333333,169457,45,79063.2406003082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75,65535,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,76.5,0,2,2,147,153,Normal
10.0.2.15,192.168.101.1,35728,53,17,2024-02-20 12:54:34,113193,1855.23839813416,17.6689371250872,8.83446856254362,8.83446856254362,1,1,73,137,73,73,73,0,137,137,137,0,137,73,105,32,1024,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,137,0,1,1,73,137,Normal
10.0.2.15,192.168.101.1,51995,53,17,2024-02-20 12:54:34,43438,5248.86044477186,46.0426354804549,23.0213177402275,23.0213177402275,1,1,73,155,73,73,73,0,155,155,155,0,155,73,114,41,1681,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,155,0,1,1,73,155,Normal
10.0.2.15,192.168.101.1,37338,53,17,2024-02-20 12:54:34,5915,35841.0819949282,338.123415046492,169.061707523246,169.061707523246,1,1,75,137,75,75,75,0,137,137,137,0,137,75,106,31,961,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,137,0,1,1,75,137,Normal
10.0.2.15,192.168.101.1,49242,53,17,2024-02-20 12:54:34,7084,29926.5951439864,282.326369282891,141.163184641446,141.163184641446,1,1,75,137,75,75,75,0,137,137,137,0,137,75,106,31,961,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,137,0,1,1,75,137,Normal
10.0.2.15,142.250.195.35,37988,443,17,2024-02-20 12:54:34,161376,33412.6511996827,55.7703747769185,24.786833234186,30.9835415427325,4,5,1703,3689,1399,74,425.75,562.902467129076,1399,69,737.8,575.550658065821,1399,69,599.111111111111,590.679353596714,348902.098765432,32,40,8,4,20172,72083,978,22017.2892177943,161376,85539,21927,53792,25969.6242945484,67240,49231,3575,16810,18929.529880586,0,0,0,0,1,0,0,0,0,0,0,1.25,599.111111111111,0,0,0,0,0,0,72083,13799,33455,27315.5480999375,0,0,0,0,0,0,425.75,737.8,0,4,5,1703,3689,Normal
10.0.2.15,52.208.168.63,57126,443,6,2024-02-20 12:54:34,10948611,1839.77675341648,3.47075989821905,1.73537994910953,1.73537994910953,19,19,3773,16370,933,54,198.578947368421,267.255902556938,8814,60,861.578947368421,2049.12300408555,8814,54,530.078947368421,1498.35164486246,2245057.65166205,380,380,20,8,295907.540540541,9030304,-32,1458914.75790541,10947717,9030304,30,608206.5,2046038.49978446,10765671,9076727,0,598092.833333333,2059675.54092611,0,0,0,0,1,0,0,0,0,0,0,1,530.078947368421,42340,65535,9028650,14703,887709,2457206.82933489,8985535,16018,833285.076923077,2355906.13425769,0,0,0,0,0,0,198.578947368421,861.578947368421,0,19,19,3773,16370,Normal
10.0.2.15,192.0.78.22,37641,443,17,2024-02-20 12:54:34,12518076,1512.37298766999,4.31376195511195,2.2367654582062,2.07699649690575,28,26,5933,12999,1399,85,211.892857142857,338.685941680249,1504,66,499.961538461538,539.451678934569,1504,66,350.592592592593,469.372730295583,220310.75994513,224,208,8,28,236190.113207547,9975661,47,1352608.93224235,12518076,9975661,47,463632.444444444,1867709.95252055,12423301,10055357,2640,496932.04,1953571.06530996,0,0,0,0,1,0,0,0,0,0,0,0.928571428571429,350.592592592593,0,0,9975081,22392,661893,2260481.65449913,9974159,9407,521183.173913043,2017132.77507126,0,0,0,0,0,0,211.892857142857,499.961538461538,0,28,26,5933,12999,Normal
10.0.2.15,18.161.97.47,37772,443,6,2024-02-20 12:54:34,745028,29768.0087191354,34.8980172557273,17.4490086278637,17.4490086278637,13,13,1920,20258,705,54,147.692307692308,180.504585330799,5798,60,1558.30769230769,1993.74106738738,5798,54,853,1581.5345760952,2501251.61538462,260,260,20,5,29801.12,176531,0,49858.9411033327,745028,176531,35,62085.6666666667,58432.9115886092,561658,178835,0,46804.8333333333,56303.2090024381,0,0,0,0,1,0,0,0,0,0,0,1,853,42340,65535,174277,1979,74281.3333333333,59317.2351176283,176481,5359,71175.9,56257.545601368,0,0,13328,5,0,184529.331136556,147.692307692308,1558.30769230769,0,13,13,1920,20258,Normal
10.0.2.15,216.239.38.181,53500,443,17,2024-02-20 12:54:34,11450498,702.589529293835,2.18331115380309,1.04798935382548,1.13532179997761,12,13,3540,4505,1399,73,295,402.737921399678,1399,66,346.538461538462,475.75730971944,1399,66,321.8,442.964287499568,196217.36,96,104,8,12,477104.083333333,6060517,40,1522487.87912102,11384659,6126501,1950,1034969,2134358.47641197,11378144,6103935,2277,948178.666666667,2074023.16569537,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,321.8,0,0,6060121,88,1854726.66666667,2595712.50909063,5994533,17119,1243799.88888889,2260861.82498476,0,0,0,0,0,0,295,346.538461538462,0,12,13,3540,4505,Normal
10.0.2.15,104.18.21.226,50454,80,6,2024-02-20 12:54:34,13146265,34.6866581496722,0.60853786227495,0.304268931137475,0.304268931137475,4,4,216,240,54,54,54,0,60,60,60,0,60,54,57,3,9,80,80,20,0,1878037.85714286,10234417,85,3555524.67750262,13146265,10235519,3924,4382088.33333333,4305321.67800939,13145078,10236387,3425,4381692.66666667,4306061.97508384,0,0,0,0,1,0,0,0,0,0,0,1,57,40880,65535,10232447,1102,5116774.5,5115672.5,10233315,2902882,6568098.5,3665216.5,0,0,0,0,0,0,54,60,0,4,4,216,240,Normal
10.0.2.15,192.168.101.1,50475,53,17,2024-02-20 12:54:34,9635,29475.8692267774,207.576543850545,103.788271925272,103.788271925272,1,1,77,207,77,77,77,0,207,207,207,0,207,77,142,65,4225,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,207,0,1,1,77,207,Normal
10.0.2.15,192.168.101.1,33661,53,17,2024-02-20 12:54:34,9155,35390.496996177,218.459858001092,109.229929000546,109.229929000546,1,1,77,247,77,77,77,0,247,247,247,0,247,77,162,85,7225,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,247,0,1,1,77,247,Normal
10.0.2.15,192.168.101.1,43719,53,17,2024-02-20 12:54:34,14904,20598.4970477724,134.19216317767,67.0960815888352,67.0960815888352,1,1,93,214,93,93,93,0,214,214,214,0,214,93,153.5,60.5,3660.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,214,0,1,1,93,214,Normal
10.0.2.15,192.168.101.1,40058,53,17,2024-02-20 12:54:34,14323,26251.4836277316,139.635551211338,69.8177756056692,69.8177756056692,1,1,80,296,80,80,80,0,296,296,296,0,296,80,188,108,11664,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,296,0,1,1,80,296,Normal
10.0.2.15,192.168.101.1,42440,53,17,2024-02-20 12:54:34,13808,28968.7137891078,144.843568945539,72.4217844727694,72.4217844727694,1,1,80,320,80,80,80,0,320,320,320,0,320,80,200,120,14400,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,320,0,1,1,80,320,Normal
10.0.2.15,192.168.101.1,51798,53,17,2024-02-20 12:54:34,13580,25846.8335787923,147.275405007364,73.6377025036819,73.6377025036819,1,1,93,258,93,93,93,0,258,258,258,0,258,93,175.5,82.5,6806.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,258,0,1,1,93,258,Normal
10.0.2.15,192.168.101.1,55066,53,17,2024-02-20 12:54:34,9978,25355.7827219884,200.440970134295,100.220485067148,100.220485067148,1,1,86,167,86,86,86,0,167,167,167,0,167,86,126.5,40.5,1640.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,167,0,1,1,86,167,Normal
